hora,min, seg, preço,volume,agressor,classificador
16,17,52,5529,5,Comprador,0
16,17,52,5529,5,Comprador,0
16,18,1,5530,5,Comprador,0
16,18,5,5529.5,5,Comprador,0
16,18,5,5529.5,10,Comprador,0
16,18,5,5529.5,5,Comprador,0
16,18,5,5529.5,5,Comprador,0
16,18,10,5530,5,Vendedor,0
16,18,10,5530,5,Vendedor,0
16,18,10,5530,5,Vendedor,0
16,18,10,5530,5,Comprador,0
16,18,10,5530,5,Comprador,0
16,18,12,5530,5,Vendedor,0
16,18,12,5530,5,Vendedor,0
16,18,12,5530,5,Vendedor,0
16,18,13,5530,5,Vendedor,0
16,18,13,5530,5,Vendedor,0
16,18,13,5530,5,Vendedor,0
16,18,14,5530.5,5,Vendedor,0
16,18,14,5530.5,5,Comprador,0
16,18,14,5530.5,5,Vendedor,0
16,18,14,5530.5,5,Vendedor,0
16,18,14,5530.5,5,Vendedor,0
16,18,14,5530.5,5,Vendedor,0
16,18,14,5530.5,5,Comprador,0
16,18,14,5530.5,5,Comprador,0
16,18,14,5530.5,5,Comprador,0
16,18,14,5530,5,Vendedor,0
16,18,15,5530.5,5,Vendedor,0
16,18,15,5530.5,5,Comprador,0
16,18,17,5529.5,5,Comprador,0
16,18,17,5529.5,5,Comprador,0
16,18,17,5529.5,5,Vendedor,0
16,18,17,5529.5,5,Vendedor,0
16,18,17,5529.5,5,Vendedor,0
16,18,17,5529.5,5,Vendedor,0
16,18,17,5529.5,5,Vendedor,0
16,18,17,5529.5,5,Vendedor,0
16,18,17,5529.5,5,Vendedor,0
16,18,17,5530,5,Comprador,0
16,18,17,5530,5,Comprador,0
16,18,17,5530,5,Vendedor,0
16,18,17,5530,5,Vendedor,0
16,18,19,5529,5,Vendedor,0
16,18,23,5529,5,Vendedor,0
16,18,23,5529,5,Vendedor,0
16,18,29,5528.5,5,Vendedor,0
16,18,29,5528.5,5,Vendedor,0
16,18,51,5528,5,Vendedor,0
16,18,54,5528,5,Comprador,0
16,19,0,5527.5,5,Vendedor,0
16,19,2,5528,5,Comprador,0
16,19,2,5528,5,Comprador,0
16,19,11,5527.5,5,Vendedor,0
16,19,11,5527.5,5,Vendedor,0
16,19,11,5527.5,5,Vendedor,0
16,19,20,5527.5,5,Comprador,0
16,19,45,5527,5,Vendedor,0
16,20,9,5527.5,15,Comprador,0
16,20,9,5527.5,5,Comprador,0
16,20,10,5528,5,Vendedor,0
16,20,10,5528,5,Vendedor,0
16,20,10,5528,5,Vendedor,0
16,20,10,5527.5,5,Vendedor,0
16,20,11,5528.5,5,Comprador,0
16,20,11,5528.5,5,Comprador,0
16,20,11,5528.5,5,Comprador,0
16,20,11,5528.5,5,Comprador,0
16,20,11,5528.5,5,Comprador,0
16,20,11,5528.5,5,Comprador,0
16,20,11,5528,5,Vendedor,0
16,20,11,5528,5,Vendedor,0
16,20,12,5528.5,5,Vendedor,0
16,20,12,5528.5,5,Vendedor,0
16,20,13,5528.5,5,Vendedor,0
16,20,13,5528.5,5,Vendedor,0
16,20,13,5529,5,Comprador,0
16,20,13,5529,5,Comprador,0
16,20,13,5529,5,Comprador,0
16,20,13,5529,5,Comprador,0
16,20,14,5528,5,Vendedor,0
16,20,14,5528,5,Vendedor,0
16,20,14,5528.5,5,Vendedor,0
16,20,14,5528.5,5,Vendedor,0
16,20,16,5528,5,Comprador,0
16,20,22,5527.5,5,Comprador,0
16,20,22,5527.5,5,Comprador,0
16,20,35,5526.5,5,Vendedor,0
16,20,35,5526.5,5,Vendedor,0
16,20,35,5526.5,5,Vendedor,0
16,20,35,5526.5,5,Vendedor,0
16,20,35,5527,5,Vendedor,0
16,20,35,5527,20,Vendedor,0
16,20,35,5527,20,Vendedor,0
16,20,35,5527,10,Vendedor,0
16,20,35,5527,5,Vendedor,0
16,20,35,5527,5,Vendedor,0
16,20,35,5527,5,Vendedor,0
16,20,35,5527,5,Vendedor,0
16,20,35,5527,5,Vendedor,0
16,20,35,5527,5,Vendedor,0
16,20,37,5527,5,Comprador,0
16,20,42,5526.5,5,Comprador,0
16,20,42,5526.5,5,Vendedor,0
16,20,42,5526.5,5,Vendedor,0
16,20,43,5526.5,5,Comprador,0
16,20,43,5526.5,5,Comprador,0
16,20,54,5527,5,Comprador,0
16,20,54,5527,5,Comprador,0
16,20,54,5527,5,Comprador,0
16,20,55,5527,5,Comprador,0
16,20,56,5527,5,Comprador,0
16,21,0,5527,5,Comprador,0
16,21,19,5527,5,Comprador,0
16,21,36,5527,5,Comprador,0
16,21,37,5527.5,5,Vendedor,0
16,21,37,5527.5,5,Comprador,0
16,21,37,5527.5,20,Comprador,0
16,21,37,5527.5,5,Comprador,0
16,21,38,5527.5,5,Vendedor,0
16,21,38,5527.5,5,Vendedor,0
16,21,39,5528.5,5,Vendedor,0
16,21,39,5528.5,5,Vendedor,0
16,21,39,5528,5,Comprador,0
16,21,39,5528,5,Comprador,0
16,21,39,5528,5,Comprador,0
16,21,42,5528,5,Comprador,0
16,21,42,5528,5,Vendedor,0
16,21,42,5528,5,Vendedor,0
16,21,42,5528,5,Comprador,0
16,21,42,5528,5,Vendedor,0
16,21,42,5528,5,Vendedor,0
16,21,42,5528,5,Vendedor,0
16,21,42,5528,5,Vendedor,0
16,21,42,5528.5,5,Vendedor,0
16,21,42,5528.5,5,Vendedor,0
16,21,42,5528.5,5,Vendedor,0
16,21,43,5527.5,5,Vendedor,0
16,21,43,5527.5,5,Vendedor,0
16,21,53,5527.5,5,Comprador,0
16,21,53,5527.5,5,Comprador,0
16,21,53,5527.5,5,Comprador,0
16,21,58,5527,5,Comprador,0
16,21,58,5527,5,Vendedor,0
16,21,58,5527,5,Vendedor,0
16,21,58,5527,5,Vendedor,0
16,21,58,5527,5,Vendedor,0
16,21,58,5527,5,Vendedor,0
16,21,58,5527,5,Vendedor,0
16,21,58,5527,5,Vendedor,0
16,21,58,5527.5,5,Vendedor,0
16,21,58,5527.5,45,Vendedor,0
16,22,0,5527.5,5,Comprador,0
16,22,21,5527,775,Direto,0
16,22,22,5527,1150,Direto,0
16,22,27,5527,5,Vendedor,0
16,22,31,5527,5,Comprador,0
16,22,42,5526.5,5,Vendedor,0
16,22,49,5526,5,Comprador,0
16,22,49,5526,5,Comprador,0
16,22,49,5526,5,Comprador,0
16,22,49,5526,5,Comprador,0
16,22,49,5526,5,Vendedor,0
16,22,49,5526,5,Vendedor,0
16,22,50,5526.5,5,Comprador,0
16,22,50,5526.5,5,Comprador,0
16,22,50,5526.5,5,Comprador,0
16,22,52,5527,5,Vendedor,0
16,22,52,5527,5,Comprador,0
16,22,52,5527,5,Comprador,0
16,22,52,5527,5,Vendedor,0
16,22,52,5527,5,Vendedor,0
16,22,52,5527,5,Vendedor,0
16,22,52,5527,5,Vendedor,0
16,22,52,5527,5,Comprador,0
16,22,55,5526.5,5,Vendedor,0
16,22,55,5526.5,5,Vendedor,0
16,22,55,5527,5,Vendedor,0
16,22,55,5527,5,Vendedor,0
16,22,55,5527,5,Vendedor,0
16,22,58,5527,5,Comprador,0
16,23,5,5527,5,Vendedor,0
16,23,11,5527,5,Vendedor,0
16,23,36,5527.5,5,Comprador,0
16,23,36,5527.5,5,Comprador,0
16,23,36,5527.5,5,Comprador,0
16,24,8,5528.5,5,Comprador,0
16,24,8,5528.5,5,Comprador,0
16,24,8,5528,10,Comprador,0
16,24,8,5528,5,Comprador,0
16,24,8,5528,5,Comprador,0
16,24,9,5528.5,5,Comprador,0
16,24,9,5528.5,5,Comprador,0
16,24,9,5528.5,5,Comprador,0
16,24,20,5529,5,Comprador,0
16,24,20,5529,5,Comprador,0
16,24,20,5529,5,Comprador,0
16,24,21,5529,5,Vendedor,0
16,24,22,5529.5,5,Comprador,0
16,24,23,5529.5,5,Vendedor,0
16,24,23,5529.5,5,Comprador,0
16,24,23,5529.5,5,Comprador,0
16,24,23,5529.5,5,Comprador,0
16,24,23,5529.5,5,Vendedor,0
16,24,23,5529.5,5,Comprador,0
16,24,24,5530.5,5,Vendedor,0
16,24,24,5530.5,5,Vendedor,0
16,24,24,5530.5,5,Comprador,0
16,24,24,5530.5,5,Comprador,0
16,24,24,5530,5,Vendedor,0
16,24,24,5530,5,Vendedor,0
16,24,24,5530,5,Vendedor,0
16,24,24,5530,5,Vendedor,0
16,24,24,5530,5,Comprador,0
16,24,24,5530,5,Comprador,0
16,24,24,5530,5,Comprador,0
16,24,24,5530,5,Comprador,0
16,24,24,5530,5,Comprador,0
16,24,24,5530,5,Comprador,0
16,24,24,5530,5,Comprador,0
16,24,24,5530,5,Comprador,0
16,24,25,5530.5,5,Comprador,0
16,24,25,5530.5,5,Comprador,0
16,24,26,5530,5,Vendedor,0
16,24,26,5530.5,5,Vendedor,0
16,24,26,5530.5,5,Vendedor,0
16,24,26,5530.5,5,Comprador,0
16,24,26,5530.5,5,Comprador,0
16,24,26,5530,5,Vendedor,0
16,24,26,5530,5,Vendedor,0
16,24,26,5530,5,Vendedor,0
16,24,26,5530.5,5,Comprador,0
16,24,26,5530,5,Vendedor,0
16,24,26,5530,5,Vendedor,0
16,24,26,5530.5,5,Vendedor,0
16,24,26,5530.5,5,Vendedor,0
16,24,26,5530.5,5,Comprador,0
16,24,26,5530.5,5,Comprador,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5530,5,Comprador,0
16,24,27,5530,5,Comprador,0
16,24,27,5530,5,Comprador,0
16,24,27,5530,5,Comprador,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5530,5,Comprador,0
16,24,27,5530,5,Comprador,0
16,24,27,5529.5,5,Comprador,0
16,24,27,5530,5,Comprador,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5529.5,5,Vendedor,0
16,24,27,5530,5,Vendedor,0
16,24,27,5530,5,Vendedor,0
16,24,27,5530,5,Vendedor,0
16,24,27,5530,5,Vendedor,0
16,24,31,5529.5,5,Vendedor,0
16,24,35,5529,5,Comprador,0
16,24,35,5529,5,Comprador,0
16,24,35,5529,5,Comprador,0
16,24,35,5529,5,Vendedor,0
16,24,35,5529,5,Vendedor,0
16,24,35,5529,5,Vendedor,0
16,24,50,5529,5,Vendedor,0
16,24,50,5529,5,Comprador,0
16,24,50,5529,5,Comprador,0
16,24,50,5529,5,Comprador,0
16,24,50,5529,5,Vendedor,0
16,24,50,5529,5,Vendedor,0
16,24,50,5529,5,Vendedor,0
16,25,3,5529,5,Vendedor,0
16,25,3,5529,5,Comprador,0
16,25,3,5529,5,Vendedor,0
16,25,6,5529,700,Direto,0
16,25,13,5529.5,10,Comprador,0
16,25,13,5529.5,5,Comprador,0
16,25,14,5529.5,5,Comprador,0
16,25,16,5529,5,Comprador,0
16,25,17,5529,5,Vendedor,0
16,25,17,5529,5,Comprador,0
16,25,22,5529,5,Vendedor,0
16,25,23,5529,5,Comprador,0
16,25,23,5529,5,Comprador,0
16,25,23,5529,5,Comprador,0
16,25,23,5529,5,Vendedor,0
16,25,23,5529.5,5,Comprador,0
16,25,23,5529.5,5,Comprador,0
16,25,27,5529,5,Comprador,0
16,25,27,5529,5,Comprador,0
16,25,34,5530,10,Comprador,0
16,25,34,5530,10,Comprador,0
16,25,34,5530,10,Comprador,0
16,25,34,5530,10,Comprador,0
16,25,34,5530,30,Comprador,0
16,25,34,5530,20,Comprador,0
16,25,34,5530,5,Comprador,0
16,25,34,5530,5,Comprador,0
16,25,37,5529.5,5,Vendedor,0
16,25,37,5529.5,5,Vendedor,0
16,25,38,5529,5,Vendedor,0
16,25,41,5529,5,Vendedor,0
16,25,41,5529,5,Vendedor,0
16,25,43,5528.5,5,Vendedor,0
16,25,53,5528,5,Comprador,0
16,26,3,5528,5,Comprador,0
16,26,3,5528,5,Vendedor,0
16,26,20,5529,5,Vendedor,0
16,26,20,5529,5,Vendedor,0
16,26,20,5529,5,Vendedor,0
16,26,26,5528.5,5,Comprador,0
16,26,26,5528.5,5,Vendedor,0
16,26,26,5528.5,5,Vendedor,0
16,26,38,5528.5,5,Comprador,0
16,27,41,5528.5,5,Comprador,0
16,27,43,5528,5,Vendedor,0
16,27,43,5528,5,Vendedor,0
16,27,43,5528.5,5,Vendedor,0
16,27,43,5528.5,15,Vendedor,0
16,28,21,5528.5,5,Vendedor,0
16,28,21,5528.5,35,Comprador,0
16,28,21,5528.5,5,Vendedor,0
16,28,21,5528.5,5,Vendedor,0
16,28,21,5528.5,5,Vendedor,0
16,28,30,5529,5,Vendedor,0
16,28,45,5529.5,5,Comprador,0
16,28,45,5529.5,5,Comprador,0
16,28,50,5529,5,Comprador,0
16,28,50,5529,5,Vendedor,0
16,28,52,5528.5,5,Vendedor,0
16,28,52,5528.5,5,Vendedor,0
16,28,52,5528.5,5,Vendedor,0
16,28,52,5528.5,5,Vendedor,0
16,28,53,5528.5,5,Vendedor,0
16,28,54,5528.5,5,Comprador,0
16,28,54,5528,5,Vendedor,0
16,28,54,5528.5,5,Vendedor,0
16,28,58,5528.5,5,Vendedor,0
16,28,59,5528,5,Vendedor,0
16,29,4,5528,20,Vendedor,0
16,29,4,5528,5,Vendedor,0
16,29,4,5528,5,Vendedor,0
16,29,4,5528,5,Vendedor,0
16,29,4,5528,5,Comprador,1
16,29,4,5528,5,Comprador,1
16,29,4,5528,5,Comprador,1
16,29,5,5528,5,Comprador,1
16,29,5,5528,5,Comprador,1
16,29,7,5527.5,5,Vendedor,1
16,29,15,5527.5,5,Comprador,1
16,29,40,5527.5,5,Vendedor,1
16,29,40,5527.5,5,Comprador,1
16,29,57,5527.5,5,Comprador,1
16,29,57,5527.5,5,Comprador,1
16,30,10,5528,5,Comprador,1
16,30,10,5528,5,Comprador,1
16,30,10,5528,5,Comprador,1
16,30,10,5528,5,Comprador,1
16,30,18,5527.5,5,Comprador,1
16,30,18,5527.5,5,Comprador,1
16,30,26,5527.5,10,Vendedor,1
16,30,26,5527.5,5,Vendedor,1
16,30,29,5528,10,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5528,5,Comprador,1
16,30,29,5527.5,5,Comprador,1
16,30,29,5527.5,5,Comprador,1
16,30,29,5527.5,5,Comprador,1
16,30,29,5527.5,5,Comprador,1
16,30,29,5527.5,5,Comprador,1
16,30,31,5528,5,Comprador,1
16,30,31,5528,5,Comprador,1
16,30,33,5528,5,Vendedor,1
16,30,33,5528,5,Vendedor,1
16,30,35,5528.5,5,Comprador,1
16,30,38,5529,5,Comprador,1
16,30,38,5529,5,Comprador,1
16,30,42,5528.5,5,Vendedor,1
16,30,43,5528.5,5,Vendedor,1
16,30,43,5529,5,Comprador,1
16,30,43,5529,5,Comprador,1
16,30,43,5529,5,Comprador,1
16,30,44,5529,5,Comprador,1
16,30,50,5529,1000,Direto,1
16,30,51,5529,5,Comprador,1
16,31,2,5528.5,5,Comprador,1
16,31,2,5528.5,5,Vendedor,1
16,31,2,5528.5,5,Comprador,1
16,31,2,5528.5,5,Comprador,1
16,31,2,5528.5,5,Comprador,1
16,31,2,5528.5,5,Comprador,1
16,31,2,5528.5,5,Vendedor,1
16,31,2,5528.5,5,Vendedor,1
16,31,2,5528.5,5,Vendedor,1
16,31,2,5528.5,5,Vendedor,1
16,31,2,5528.5,5,Vendedor,1
16,31,2,5528.5,5,Vendedor,1
16,31,2,5529,5,Vendedor,1
16,31,2,5529,5,Vendedor,1
16,31,2,5529,5,Vendedor,1
16,31,5,5528,5,Vendedor,1
16,31,5,5528,5,Vendedor,1
16,31,22,5528,5,Vendedor,1
16,31,27,5528,5,Comprador,1
16,31,29,5528,5,Comprador,1
16,31,41,5528.5,10,Comprador,1
16,31,41,5528.5,5,Comprador,1
16,31,41,5528.5,5,Comprador,1
16,31,41,5528.5,5,Comprador,1
16,31,44,5528.5,5,Vendedor,1
16,31,44,5528.5,5,Comprador,1
16,31,44,5528.5,5,Vendedor,1
16,31,44,5528.5,5,Vendedor,1
16,31,44,5528.5,5,Vendedor,1
16,31,44,5529,5,Comprador,1
16,31,44,5529,5,Comprador,1
16,31,44,5529,5,Comprador,1
16,31,44,5529,5,Vendedor,1
16,31,44,5529.5,5,Comprador,1
16,31,44,5529.5,5,Comprador,1
16,31,44,5529.5,5,Comprador,1
16,31,44,5529.5,5,Comprador,1
16,31,44,5529.5,5,Comprador,1
16,31,44,5529,5,Comprador,1
16,31,44,5529,5,Comprador,1
16,31,44,5529,5,Comprador,1
16,31,51,5528,5,Vendedor,1
16,31,52,5528.5,5,Vendedor,1
16,32,4,5529,5,Vendedor,1
16,32,13,5529,45,Direto,1
16,32,20,5529,5,Vendedor,1
16,32,20,5529,5,Vendedor,1
16,32,20,5529.5,5,Comprador,1
16,32,20,5529.5,5,Comprador,1
16,32,20,5529.5,5,Comprador,1
16,32,20,5529.5,5,Comprador,1
16,32,24,5529.5,5,Vendedor,1
16,32,26,5530,5,Comprador,0
16,32,26,5530,5,Comprador,0
16,32,26,5530,5,Comprador,0
16,32,26,5530,5,Comprador,0
16,32,26,5529.5,5,Vendedor,1
16,32,26,5529.5,5,Vendedor,1
16,32,26,5529.5,5,Vendedor,1
16,32,26,5530,10,Comprador,0
16,32,28,5530,5,Vendedor,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,35,Comprador,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,5,Comprador,0
16,32,28,5530,20,Comprador,0
16,32,31,5530,5,Vendedor,0
16,32,31,5530,5,Vendedor,0
16,32,33,5530,5,Comprador,0
16,32,33,5530,10,Vendedor,0
16,32,33,5530,5,Vendedor,0
16,32,33,5530,5,Vendedor,0
16,32,33,5530,5,Vendedor,0
16,32,33,5530,5,Vendedor,0
16,32,34,5530,5,Comprador,0
16,32,34,5530,5,Comprador,0
16,32,40,5530,5,Comprador,0
16,32,43,5530,5,Vendedor,0
16,32,44,5529.5,5,Vendedor,1
16,32,44,5530,5,Comprador,0
16,32,44,5530,5,Vendedor,0
16,32,44,5530,5,Comprador,0
16,32,44,5529.5,20,Comprador,1
16,32,44,5529.5,5,Vendedor,1
16,32,44,5529.5,5,Vendedor,1
16,32,44,5529.5,5,Vendedor,1
16,32,44,5529.5,5,Vendedor,1
16,32,44,5529.5,5,Vendedor,1
16,32,44,5529.5,5,Vendedor,1
16,32,56,5529.5,5,Comprador,1
16,32,56,5529.5,5,Vendedor,1
16,32,56,5529.5,5,Vendedor,1
16,33,1,5530,5,Comprador,0
16,33,1,5530,5,Comprador,0
16,33,3,5530.5,5,Comprador,0
16,33,3,5530.5,20,Comprador,0
16,33,3,5530.5,20,Comprador,0
16,33,3,5530.5,10,Comprador,0
16,33,3,5530.5,5,Comprador,0
16,33,3,5530.5,5,Comprador,0
16,33,4,5531.5,5,Comprador,0
16,33,4,5531,5,Comprador,0
16,33,4,5531,5,Comprador,0
16,33,5,5531.5,5,Comprador,0
16,33,8,5532,5,Vendedor,0
16,33,8,5532,5,Vendedor,0
16,33,8,5532.5,5,Comprador,0
16,33,8,5532.5,5,Comprador,0
16,33,8,5532.5,5,Comprador,0
16,33,8,5532.5,5,Comprador,0
16,33,8,5532,10,Comprador,0
16,33,8,5532,5,Comprador,0
16,33,8,5532,5,Comprador,0
16,33,8,5532,5,Comprador,0
16,33,9,5532,5,Vendedor,0
16,33,9,5532,5,Vendedor,0
16,33,9,5532,5,Vendedor,0
16,33,9,5532,5,Vendedor,0
16,33,9,5532.5,5,Vendedor,0
16,33,9,5532,5,Vendedor,0
16,33,9,5532.5,10,Comprador,0
16,33,9,5532.5,5,Comprador,0
16,33,9,5532.5,5,Comprador,0
16,33,9,5532,5,Comprador,0
16,33,9,5532,5,Comprador,0
16,33,9,5532,5,Comprador,0
16,33,10,5532.5,5,Comprador,0
16,33,10,5532.5,5,Comprador,0
16,33,10,5532,5,Comprador,0
16,33,10,5532,5,Comprador,0
16,33,10,5532,5,Comprador,0
16,33,12,5532.5,5,Comprador,0
16,33,12,5532.5,5,Comprador,0
16,33,13,5533,5,Comprador,0
16,33,13,5533,5,Comprador,0
16,33,13,5533,5,Comprador,0
16,33,13,5533,10,Comprador,0
16,33,13,5533,10,Comprador,0
16,33,13,5533,5,Comprador,0
16,33,13,5533,5,Comprador,0
16,33,13,5532.5,5,Comprador,0
16,33,13,5532.5,5,Comprador,0
16,33,13,5532.5,5,Comprador,0
16,33,13,5532.5,5,Comprador,0
16,33,13,5532.5,5,Comprador,0
16,33,13,5532.5,5,Comprador,0
16,33,13,5532.5,5,Comprador,0
16,33,14,5533.5,5,Comprador,0
16,33,14,5533,5,Vendedor,0
16,33,14,5533,5,Comprador,0
16,33,14,5533,5,Comprador,0
16,33,14,5533,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5535,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534,5,Comprador,0
16,33,15,5534,5,Comprador,0
16,33,15,5534,5,Comprador,0
16,33,15,5534,5,Vendedor,0
16,33,15,5534,5,Vendedor,0
16,33,15,5534,5,Vendedor,0
16,33,15,5534,5,Vendedor,0
16,33,15,5534,5,Vendedor,0
16,33,15,5534,5,Vendedor,0
16,33,15,5534,5,Vendedor,0
16,33,15,5533.5,5,Vendedor,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534.5,5,Comprador,0
16,33,15,5534,5,Comprador,0
16,33,15,5534,5,Comprador,0
16,33,15,5534,5,Comprador,0
16,33,15,5533.5,5,Comprador,0
16,33,15,5533.5,5,Comprador,0
16,33,16,5534.5,5,Comprador,0
16,33,16,5534.5,5,Comprador,0
16,33,16,5534,5,Comprador,0
16,33,16,5534,5,Comprador,0
16,33,16,5534,5,Vendedor,0
16,33,16,5534,5,Vendedor,0
16,33,16,5534,5,Vendedor,0
16,33,16,5534.5,5,Vendedor,0
16,33,16,5534.5,5,Vendedor,0
16,33,16,5534.5,5,Vendedor,0
16,33,16,5535,5,Comprador,0
16,33,16,5535,5,Comprador,0
16,33,17,5534,5,Comprador,0
16,33,17,5534,5,Comprador,0
16,33,17,5534,5,Vendedor,0
16,33,18,5533.5,5,Comprador,0
16,33,18,5533.5,5,Vendedor,0
16,33,18,5533.5,5,Comprador,0
16,33,18,5533.5,5,Vendedor,0
16,33,19,5533.5,5,Comprador,0
16,33,20,5533.5,5,Comprador,0
16,33,20,5533.5,5,Comprador,0
16,33,20,5533.5,5,Comprador,0
16,33,20,5533.5,5,Comprador,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533,5,Vendedor,0
16,33,20,5533.5,5,Vendedor,0
16,33,20,5533.5,5,Vendedor,0
16,33,21,5534,5,Comprador,0
16,33,21,5534,5,Comprador,0
16,33,24,5533.5,5,Vendedor,0
16,33,25,5532.5,5,Vendedor,0
16,33,25,5532.5,5,Vendedor,0
16,33,25,5532.5,5,Vendedor,0
16,33,25,5532.5,5,Vendedor,0
16,33,25,5533,5,Vendedor,0
16,33,25,5533,5,Vendedor,0
16,33,25,5533.5,5,Vendedor,0
16,33,28,5533,5,Comprador,0
16,33,32,5532.5,5,Vendedor,0
16,33,32,5532.5,5,Vendedor,0
16,33,32,5532.5,5,Vendedor,0
16,33,32,5532.5,5,Vendedor,0
16,33,32,5533,5,Comprador,0
16,33,34,5532.5,5,Vendedor,0
16,33,42,5532.5,5,Vendedor,0
16,33,44,5532.5,5,Comprador,0
16,33,44,5532.5,5,Comprador,0
16,33,59,5532.5,10,Vendedor,0
16,34,3,5532,5,Vendedor,0
16,34,7,5532,5,Vendedor,0
16,34,7,5532,5,Vendedor,0
16,34,12,5531.5,5,Vendedor,0
16,34,12,5531.5,5,Comprador,0
16,34,13,5531.5,5,Comprador,0
16,34,13,5531.5,5,Comprador,0
16,34,20,5532,5,Vendedor,0
16,34,20,5532,5,Vendedor,0
16,34,20,5532,5,Comprador,0
16,34,20,5532,5,Comprador,0
16,34,20,5532,5,Comprador,0
16,34,35,5531.5,5,Vendedor,0
16,34,37,5531,5,Vendedor,0
16,34,37,5531,5,Vendedor,0
16,34,37,5531,5,Vendedor,0
16,34,37,5531.5,5,Comprador,0
16,34,37,5531,5,Comprador,0
16,34,37,5531,5,Comprador,0
16,34,37,5531,5,Comprador,0
16,34,37,5531,5,Comprador,0
16,34,37,5531,5,Vendedor,0
16,34,37,5531,10,Vendedor,0
16,34,37,5531,30,Vendedor,0
16,34,37,5531,5,Vendedor,0
16,34,38,5531,5,Comprador,0
16,34,38,5531,5,Comprador,0
16,34,38,5531,5,Vendedor,0
16,34,40,5531.5,5,Vendedor,0
16,34,40,5531.5,5,Vendedor,0
16,34,40,5531.5,5,Comprador,0
16,34,40,5531.5,10,Comprador,0
16,34,40,5531.5,5,Comprador,0
16,34,40,5531.5,5,Comprador,0
16,34,40,5531.5,5,Comprador,0
16,34,40,5531.5,5,Comprador,0
16,34,42,5531,5,Comprador,0
16,34,42,5531,5,Vendedor,0
16,34,42,5531,5,Vendedor,0
16,34,42,5531,5,Vendedor,0
16,34,42,5531,5,Vendedor,0
16,35,11,5531,5,Comprador,0
16,35,11,5531,5,Comprador,0
16,35,11,5531,10,Comprador,0
16,35,11,5531,10,Comprador,0
16,35,11,5531,10,Comprador,0
16,35,11,5531,5,Vendedor,0
16,35,11,5531,5,Vendedor,0
16,35,11,5531,5,Vendedor,0
16,35,11,5531,5,Vendedor,0
16,35,15,5531,5,Vendedor,0
16,35,19,5531,5,Vendedor,0
16,35,22,5531.5,5,Comprador,0
16,35,25,5531,400,Direto,0
16,35,28,5531,5,Comprador,0
16,35,28,5531,5,Vendedor,0
16,35,28,5531,5,Vendedor,0
16,35,28,5531,5,Vendedor,0
16,35,28,5531,5,Vendedor,0
16,35,29,5531,5,Vendedor,0
16,35,29,5531,5,Comprador,0
16,35,29,5531,5,Comprador,0
16,35,34,5532,5,Comprador,0
16,35,34,5532,5,Comprador,0
16,35,34,5531.5,5,Comprador,0
16,35,34,5531.5,5,Comprador,0
16,35,34,5531.5,5,Comprador,0
16,35,34,5531.5,5,Comprador,0
16,35,34,5531.5,5,Comprador,0
16,35,36,5530.5,5,Vendedor,0
16,35,36,5531,5,Vendedor,0
16,35,37,5531,5,Vendedor,0
16,35,37,5531,5,Comprador,0
16,35,38,5531,5,Comprador,0
16,35,38,5531,5,Vendedor,0
16,35,38,5531,5,Vendedor,0
16,35,38,5531,5,Vendedor,0
16,35,42,5531,5,Vendedor,0
